2.8028705473152997, 495, 1, 455.8261306285858, 0.1, 
-0.030028557860515212, 429, 1, 397.3170425891876, 0.12462311557788945, 
-1.839185687979932, 462, 2, 426.1598882675171, 0.1492462311557789, 
-3.071779577571459, 594, 1, 548.044548034668, 0.17386934673366836, 
-3.954533322103114, 1914, 2, 1787.5545408725739, 0.19849246231155782, 
-4.60911944477581, 1287, 2, 1192.4767842292786, 0.22311557788944725, 
-5.108503641918126, 594, 1, 550.2894263267517, 0.2477386934673367, 
-5.498542308451307, 363, 1, 339.46562814712524, 0.2723618090452261, 
-5.808976836704581, 1221, 2, 1134.8386390209198, 0.2969849246231156, 
-6.059973312765022, 462, 1, 431.8528230190277, 0.3216080402010051, 
-6.266512467407391, 561, 1, 517.8495142459869, 0.3462311557788945, 
-6.439114133761085, 528, 1, 487.8543288707733, 0.37085427135678395, 
-6.585686845649423, 462, 1, 430.3243725299835, 0.3954773869346734, 
-6.712151898921834, 627, 1, 584.8694384098053, 0.4201005025125628, 
-6.822715288529393, 627, 1, 586.4297559261322, 0.44472361809045224, 
-6.920692387302536, 330, 1, 309.6579999923706, 0.4693467336683418, 
-7.008329348232524, 1353, 1, 1284.3535594940186, 0.4939698492462312, 
-7.087254406063548, 726, 1, 688.1315493583679, 0.5185929648241207, 
-7.158665345808339, 660, 1, 594.8377525806427, 0.5432160804020101, 
-7.2234988690933095, 561, 1, 522.1067757606506, 0.5678391959798995, 
-7.282531713941712, 231, 1, 213.14978623390198, 0.592462311557789, 
-7.336835142756549, 1221, 2, 1142.7269394397736, 0.6170854271356784, 
-7.385582690121154, 297, 1, 273.96109199523926, 0.6417085427135678, 
-7.430569022609953, 495, 1, 457.2946171760559, 0.6663316582914574, 
-7.471721253174637, 429, 1, 396.8615894317627, 0.6909547738693468, 
-7.509383502842855, 693, 1, 654.9192790985107, 0.7155778894472362, 
-7.543839211589139, 198, 1, 177.9271457195282, 0.7402010050251256, 
-7.5754963568444635, 1155, 2, 1091.2717621326447, 0.7648241206030151, 
-7.604198415144085, 726, 1, 684.9167518615723, 0.7894472361809045, 
-7.6305637768856975, 693, 1, 641.3051445484161, 0.814070351758794, 
-7.654640268821577, 825, 1, 762.8896360397339, 0.8386934673366835, 
-7.676563183204424, 231, 1, 212.6592309474945, 0.8633165829145729, 
-7.696597850187186, 396, 1, 364.8576772212982, 0.8879396984924623, 
-7.714856038861456, 1221, 1, 1136.9699692726135, 0.9125628140703518, 
-7.731871364356319, 1155, 2, 1074.750675201416, 0.9371859296482412, 
