2.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,8.900000000000000000e+01,1.641747560963697505e-01,5.854637620000000542e-01,2.200000000000000000e+01,3.000000000000000000e+00
2.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,8.900000000000000000e+01,-1.303613669256868668e-01,4.554148430000000136e-01,2.200000000000000000e+01,3.000000000000000000e+00
2.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,8.900000000000000000e+01,-3.562434704442383193e-01,4.652673050000000199e-01,2.600000000000000000e+01,2.000000000000000000e+00
2.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,8.900000000000000000e+01,-5.257012550884192503e-01,5.035068480000000068e-01,2.600000000000000000e+01,2.000000000000000000e+00
2.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,8.900000000000000000e+01,-6.506859860693183784e-01,3.611075009999999974e-01,1.600000000000000000e+01,2.000000000000000000e+00
2.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,8.900000000000000000e+01,-7.536735975829855771e-01,3.573894890000000046e-01,1.600000000000000000e+01,2.000000000000000000e+00
2.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,8.900000000000000000e+01,-8.442990971066671735e-01,1.342393653000000020e+00,7.200000000000000000e+01,3.000000000000000000e+00
2.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,8.900000000000000000e+01,-9.100016381466015103e-01,9.249123000000000205e-01,4.400000000000000000e+01,3.000000000000000000e+00
2.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,8.900000000000000000e+01,-9.521425649091442844e-01,2.897648780000000035e-01,1.000000000000000000e+01,2.000000000000000000e+00
2.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,8.900000000000000000e+01,-9.973105162887275776e-01,1.517130376999999974e+00,7.600000000000000000e+01,3.000000000000000000e+00
2.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,8.900000000000000000e+01,-1.034356628903271957e+00,4.301651839999999782e-01,2.000000000000000000e+01,2.000000000000000000e+00
2.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,8.900000000000000000e+01,-1.052463159642750945e+00,6.706103769999999242e-01,4.000000000000000000e+01,2.000000000000000000e+00
2.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,8.900000000000000000e+01,-1.083665895464850593e+00,1.956431047000000145e+00,1.500000000000000000e+02,2.000000000000000000e+00
2.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,8.900000000000000000e+01,-1.100595321155341200e+00,9.039528109999999117e-01,6.000000000000000000e+01,1.000000000000000000e+00
2.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,8.900000000000000000e+01,-1.099767738616287405e+00,7.299294540000000886e-01,4.400000000000000000e+01,3.000000000000000000e+00
